-3.021444976329803467e-01,-4.247847199440002441e-01,1.448339223861694336e-01,3.891249001026153564e-01
-2.474562525749206543e-01,1.037886831909418106e-02,1.011136397719383240e-01,-4.422385692596435547e-01
-2.847609221935272217e-01,-3.604464232921600342e-02,-5.920591950416564941e-01,1.513632535934448242e-01
3.191210031509399414e-01,-4.417348206043243408e-01,-2.182089388370513916e-01,-2.157302051782608032e-01
