1.933043152093887329e-01
1.148701161146163940e-01
-1.075888499617576599e-01
-3.427551984786987305e-01
-2.314014911651611328e+00
-2.075695753097534180e+00
-2.183242559432983398e+00
-2.229688644409179688e+00
