-2.280757948756217957e-02,-2.412544488906860352e-01,-1.836321949958801270e-01,-2.944374978542327881e-01,-1.643174886703491211e-01,4.209545999765396118e-02,2.086780071258544922e-01,2.952745854854583740e-01
3.569335043430328369e-01,2.802626490592956543e-01,-2.247271090745925903e-01,-1.608952730894088745e-01,5.266613140702247620e-02,3.268939256668090820e-01,8.088426291942596436e-02,2.564447931945323944e-02
2.314307913184165955e-02,7.436863332986831665e-02,2.125660628080368042e-01,-3.093918263912200928e-01,-9.015460312366485596e-02,-3.069550991058349609e-01,-1.478914171457290649e-01,1.188634932041168213e-01
-2.115354835987091064e-01,7.318990677595138550e-02,-1.152840033173561096e-01,-1.786970049142837524e-01,-3.499503135681152344e-01,4.345816373825073242e-02,-1.330588161945343018e-01,2.691831439733505249e-02
6.438452005386352539e-01,8.003080487251281738e-01,-1.157094240188598633e+00,1.448957204818725586e+00,-5.226261019706726074e-01,-1.449129223823547363e+00,4.238864481449127197e-01,9.357008934020996094e-01
2.152438163757324219e-01,1.007841229438781738e+00,-1.043905615806579590e+00,1.443750381469726562e+00,-3.204298317432403564e-01,-1.293394565582275391e+00,5.099167823791503906e-01,1.263941168785095215e+00
2.125979065895080566e-01,9.914264082908630371e-01,-1.036689400672912598e+00,1.359969139099121094e+00,-3.450547456741333008e-01,-1.347329735755920410e+00,6.286221146583557129e-01,1.149113893508911133e+00
4.452932775020599365e-01,9.260382056236267090e-01,-1.213495850563049316e+00,1.403454542160034180e+00,-4.056192934513092041e-01,-1.497511267662048340e+00,5.759136676788330078e-01,9.490111470222473145e-01
